"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predicted_price","difference","buy"
"1629",14106,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W5","D",83,4,3.2,1.8,203,114,"Poor","rental (private)",51.512455,-0.308968,121,36,3,"ealing broadway","Thames Water",72200,"Ealing","tube",2,1,0,0.537511,533000,628491.641652851,-95491.6416528512,0
"1630",1554,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW1","C",27.11,1,2.5,2.5,316,321,"Good","owner-occupied",51.452156,-0.33249,46,12,5,"twickenham","Thames Water",80200,"Richmond upon Thames","rail",0,1,0,0.2429674,288000,384028.11340758,-96028.11340758,0
"1631",1719,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"DA15","D",38,2,3.2,1.2,503,194,"Average","owner-occupied",51.45101,0.088762,84,41,4,"falconwood","Thames Water",56500,"Bexley","rail",0,1,0,1.0669438,222000,318750.993070194,-96750.993070194,0
"1632",15822,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW13","D",65,4,3.1,0.7,266,60,"Good","owner-occupied",51.436234,-0.419673,66,15,6,"feltham","Affinity Water",53500,"Hounslow","rail",0,1,0,1.1539398,289000,385892.396880228,-96892.3968802281,0
"1633",1977,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",66,3,3.3,0.9,272,66,"Good","owner-occupied",51.368259,-0.167124,32,40,5,"carshalton","SES Water",65400,"Sutton","rail",0,1,0,0.1093664,331000,428264.992997358,-97264.9929973581,0
"1634",6611,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM14","E",71,4,4.7,1.2,381,94,"Average","owner-occupied",51.545867,0.250699,45,15,6,"upminster","Essex & Suffolk Water",62500,"Havering","tube",1,0,1,1.1974378,369000,466344.046266926,-97344.0462669256,0
"1635",12587,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR8","D",266,10,9.8,6.3,209,134,"Average","owner-occupied",51.345973,-0.112597,43,97,6,"purley","Thames Water",58600,"Croydon","rail",0,1,0,0.755001,876000,973812.347348514,-97812.3473485137,0
"1636",8924,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW9","D",103,6,4.5,2.3,227,114,"Poor","rental (private)",51.468477,-0.1236,83,13,2,"clapham north","Thames Water",54900,"Lambeth","tube",1,0,0,0.3877536,778000,876066.989872379,-98066.989872379,0
"1637",13865,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","C",46,2,1.4,1.3,177,161,"Average","owner-occupied",51.370855,-0.100871,25,53,3,"george street","Thames Water",51400,"Croydon","light_rail",0,0,1,0.3865108,117000,215355.373983329,-98355.3739833292,0
"1638",4756,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW15","C",73.9,3,1.5,1.4,110,101,"Good","owner-occupied",51.462456,-0.218988,64,16,2,"putney","Thames Water",75500,"Kingston upon Thames","rail",0,1,0,0.1186874,478000,576794.680955928,-98794.6809559282,0
"1639",7700,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE12","C",75,3,1.9,1.6,141,123,"Average","owner-occupied",51.454266,0.012611,50,20,3,"lee","Thames Water",63700,"Lewisham","rail",0,1,0,0.301379,320000,418938.032053654,-98938.0320536543,0
"1640",3759,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W5","D",69,3,3.2,2.9,262,241,"Good","owner-occupied",51.513313,-0.289934,119,33,3,"ealing common","Thames Water",58600,"Ealing","tube",2,0,0,0.2367534,346000,444999.532406268,-98999.5324062682,0
"1641",13875,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW10","D",37,2,3,2.2,468,355,"Very Poor","owner-occupied",51.567365,-0.258148,122,34,3,"neasden","Thames Water",43400,"Brent","tube",1,0,0,1.224158,189000,288123.645464908,-99123.6454649078,0
"1642",4745,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW13","D",56,3,3,1.3,315,133,"Average","owner-occupied",51.473397,-0.249217,26,8,3,"barnes bridge","Thames Water",66100,"Richmond upon Thames","rail",0,1,0,0.2131402,429000,528262.966659126,-99262.9666591256,0
"1643",5538,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT3","C",47,2,2.6,1.8,322,228,"Good","owner-occupied",51.400425,-0.261513,27,23,4,"new malden","Thames Water",61000,"Kingston upon Thames","rail",0,1,0,0.5008484,166000,265690.212345131,-99690.2123451313,0
"1644",2615,NA,NA,"T","N","L",NA,NA,NA,"WALTHAMSTOW",NA,NA,"E17","D",74.45,3,3.9,2.7,313,218,"Very Poor","owner-occupied",51.593266,-0.023884,112,15,3,"walthamstow central","Thames Water",51700,"Waltham Forest","tube",1,0,1,0.795392,423000,522694.151362031,-99694.1513620307,0
"1645",1194,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW6","D",48,2,2.6,2.2,306,259,"Poor","rental (private)",51.551314,-0.191634,37,63,2,"west hampstead thameslink","Thames Water",64100,"Brent","rail",0,1,0,0.1851772,379000,478702.469917702,-99702.4699177021,0
"1646",11391,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW14","D",59,3,2.9,1.3,251,114,"Very Poor","owner-occupied",51.469812,-0.266364,48,10,3,"mortlake","Thames Water",66100,"Richmond upon Thames","rail",0,1,0,0.0633828,373000,472802.657906529,-99802.6579065293,0
"1647",1388,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","C",70.2,3,3,2.5,257,213,"Good","owner-occupied",51.540611,-0.118832,165,33,2,"caledonian road and barnsbury","Thames Water",44400,"Islington","light_rail",0,0,1,0.4312516,349000,448847.993610771,-99847.993610771,0
"1648",11470,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W11","D",94.01,4,4.1,2.3,265,149,"Poor","owner-occupied",51.51682,-0.213957,52,13,2,"ladbroke grove","Thames Water",47300,"Kensington and Chelsea","tube",2,0,0,0.2659592,676000,776026.806829477,-100026.806829477,0
"1649",15869,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E2","D",75.6,3,3.4,2.6,269,203,"Very Poor","owner-occupied",51.531754,-0.043547,62,16,2,"bethnal green","Thames Water",45700,"Hackney","tube",1,0,1,0.6114576,391000,491097.784283932,-100097.784283932,0
"1650",10330,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR2","C",99,5,3.1,1.5,176,85,"Average","owner-occupied",51.346426,-0.108372,37,86,6,"purley oaks","Thames Water",58600,"Croydon","rail",0,1,0,0.7040462,385000,486192.898071198,-101192.898071198,0
"1651",9896,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N7","E",87,3,5,2.2,339,150,"Very Poor","rental (private)",51.561782,-0.120671,112,36,2,"upper holloway","Thames Water",52700,"Islington","light_rail",0,0,1,0.4859348,599000,700375.851482121,-101375.851482121,0
"1652",9746,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W3","E",151,6,9.3,4.5,350,166,"Good","owner-occupied",51.523567,-0.271756,85,36,3,"acton main line","Thames Water",55100,"Ealing","rail",0,1,0,0.677326,1024000,1125381.32632635,-101381.326326352,0
"1653",12218,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA15","E",114,7,6.5,2.5,299,104,"Average","owner-occupied",51.441631,0.106293,81,31,5,"sidcup","Thames Water",56500,"Bexley","rail",0,1,0,0.5698238,405000,506396.733631925,-101396.733631925,0
"1654",5393,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR4","D",95.6104,6,4.5,3.6,279,226,"Good","rental (social)",51.408824,-0.162497,29,23,3,"mitcham eastfields","Thames Water",45700,"Merton","rail",0,1,0,0.6387992,396000,497449.575379392,-101449.575379392,0
"1655",7490,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N12","E",127,6,6.9,2.1,308,92,"Average","owner-occupied",51.615039,-0.184123,46,81,4,"woodside park","Affinity Water",51100,"Barnet","tube",1,0,0,0.4374656,562000,663660.321883423,-101660.321883423,0
"1656",10077,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N14","D",76,4,3.9,1.8,295,134,"Good","owner-occupied",51.6361,-0.127181,43,59,4,"southgate","Thames Water",61700,"Enfield","tube",1,0,0,0.1907698,448000,549708.113385574,-101708.113385574,0
"1657",11429,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE7","D",96,5,3.5,1.2,207,71,"Average","owner-occupied",51.478667,0.039518,52,54,3,"charlton","Thames Water",50000,"Greenwich","rail",0,1,0,0.873067,380000,481900.8817123,-101900.8817123,0
"1658",13135,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE16","C",36,2,2.3,1.5,355,242,"Very Poor","owner-occupied",51.50265,-0.04818,96,6,2,"rotherhithe","Thames Water",69100,"Southwark","light_rail",0,0,1,0.357305,279000,380978.315907332,-101978.315907332,0
"1659",8603,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1V","D",87,5,3.6,2.8,233,182,"Average","owner-occupied",51.486467,-0.139699,99,8,1,"pimlico","Thames Water",51700,"Westminster","tube",1,0,0,0.6002724,810000,912204.807987646,-102204.807987646,0
"1660",14772,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",117,5,4.9,2,239,97,"Average","owner-occupied",51.38747,-0.049219,7,45,3,"arena","Thames Water",56200,"Croydon","light_rail",0,0,1,0.6064864,438000,540389.107382001,-102389.107382001,0
"1661",8883,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","C",40,2,2.3,1.9,324,270,"Good","rental (private)",51.424221,-0.17987,51,14,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.4759924,258000,360746.272153471,-102746.272153471,0
"1662",1704,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE6","D",52,3,4.3,2.2,488,252,"Very Poor","owner-occupied",51.441372,0.009397,45,33,3,"lee","Thames Water",48000,"Lewisham","rail",0,1,0,1.1210056,202000,305148.308387525,-103148.308387525,0
"1663",12213,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW11","C",43.5,2,1.8,1.4,253,194,"Average","rental (private)",51.420023,-0.32406,43,11,6,"teddington","Thames Water",64300,"Richmond upon Thames","rail",0,1,0,0.6064864,263000,367826.134743748,-104826.134743748,0
"1664",13211,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W11","D",31,2,1.9,1.1,356,194,"Very Poor","owner-occupied",51.516223,-0.213144,49,13,2,"ladbroke grove","Thames Water",47300,"Kensington and Chelsea","tube",2,0,0,0.2336464,315000,419969.409027769,-104969.409027769,0
"1665",10415,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW2","C",47,3,1.7,1.4,205,175,"Average","rental (social)",51.443994,-0.35435,114,19,5,"whitton","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,1.0352524,193000,298025.267225332,-105025.267225332,0
"1666",6000,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW16","D",93,4,4.6,2,281,122,"Average","rental (private)",51.408614,-0.132091,74,37,3,"norbury","Thames Water",53100,"Croydon","rail",0,1,0,0.6412848,369000,474116.344816447,-105116.344816447,0
"1667",6609,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA6","E",57.6,3,4.7,3.4,492,356,"Average","owner-occupied",51.451319,0.154163,18,39,6,"bexley","Thames Water",61700,"Bexley","rail",0,1,0,0.96317,205000,310130.673081311,-105130.673081311,0
"1668",5889,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"RM8","C",49,2,1.4,1.3,161,146,"Average","owner-occupied",51.553825,0.136167,71,12,5,"dagenham heathway","Essex & Suffolk Water",40900,"Barking and Dagenham","tube",1,0,0,1.2856766,166000,271263.631364397,-105263.631364397,0
"1669",13586,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",92,4,4.1,2.3,255,139,"Average","owner-occupied",51.458523,0.03691,71,28,3,"kidbrooke","Thames Water",53200,"Greenwich","rail",0,1,0,0.702182,381000,486899.008034139,-105899.008034139,0
"1670",15443,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE15","C",70,2,2,2,174,174,"Very Poor","rental (social)",51.478287,-0.061072,40,4,2,"queens road peckham","Thames Water",45200,"Southwark","light_rail",0,1,1,0.4188236,289000,395013.162297823,-106013.162297823,0
"1671",12160,NA,NA,"F","N","L",NA,NA,NA,"HIGH BARNET",NA,NA,"EN5","D",51.13,2,2.9,2.9,343,334,"Poor","rental (private)",51.657675,-0.206863,60,131,5,"high barnet","Affinity Water",60200,"Barnet","tube",1,0,0,0.7866924,273000,379083.186003734,-106083.186003734,0
"1672",1265,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR4","D",53,3,2.4,1.2,253,132,"Average","rental (private)",51.406436,-0.164461,49,23,3,"mitcham eastfields","Thames Water",45700,"Merton","rail",0,1,0,0.5741736,170000,276429.738802768,-106429.738802768,0
"1673",13735,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW6","C",95,3,2.1,1.8,131,113,"Good","owner-occupied",51.473908,-0.181809,95,4,2,"imperial wharf","Thames Water",56300,"Hammersmith and Fulham","light_rail",0,1,1,0.2000908,677000,783510.560202613,-106510.560202613,0
"1674",13803,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","E",92,4,5.1,1.5,285,83,"Average","owner-occupied",51.381549,-0.082207,96,57,3,"lebanon road","Thames Water",50700,"Croydon","light_rail",0,0,1,0.4964986,315000,422364.431479629,-107364.431479629,0
"1675",13380,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT3","D",127,5,4.9,1.7,255,94,"Average","owner-occupied",51.402709,-0.262039,67,19,4,"new malden","Thames Water",64300,"Kingston upon Thames","rail",0,1,0,0.3983174,619000,727137.21065389,-108137.21065389,0
"1676",4840,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",29,1,2.2,1.7,450,340,"Average","rental (private)",51.592658,-0.030523,140,14,3,"blackhorse road","Thames Water",50700,"Waltham Forest","tube",1,0,1,0.8811452,156000,264382.719598378,-108382.719598378,0
"1677",4027,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM4","C",130,6,3.5,1.8,152,79,"Average","owner-occupied",51.395007,-0.218058,93,24,4,"morden south","SES Water",60600,"Merton","rail",0,1,0,1.0731578,539000,647517.585134818,-108517.585134818,0
"1678",2314,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW12","D",61,3,2.8,0.8,259,71,"Poor","owner-occupied",51.450093,-0.157441,78,25,3,"wandsworth common","Thames Water",77300,"Wandsworth","rail",0,1,0,0.5816304,553000,662018.686572843,-109018.686572843,0
"1679",2519,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR7","C",95,4,3.2,1.8,192,105,"Average","owner-occupied",51.412392,0.053783,23,66,5,"chislehurst","Thames Water",72000,"Bromley","rail",0,1,0,0.6996964,350000,459789.454594053,-109789.454594053,0
"1680",9815,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW9","D",136,6,4.8,2.9,200,118,"Average","owner-occupied",51.584299,-0.254022,85,70,3,"hendon","Affinity Water",48300,"Brent","rail",0,1,0,0.9998326,718000,827875.237515383,-109875.237515383,0
"1681",1961,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE14","F",32,1,3.1,1.2,552,208,"Very Poor","rental (private)",51.481154,-0.050164,40,6,2,"queens road peckham","Thames Water",49700,"Lewisham","light_rail",0,1,1,0.6934824,172000,281875.65242471,-109875.65242471,0
"1682",11099,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA1","D",97,5,4.8,2.1,279,121,"Average","owner-occupied",51.585462,-0.349302,80,58,5,"west harrow","Affinity Water",60000,"Brent","tube",1,0,0,0.6692478,452000,562894.89831655,-110894.89831655,0
"1683",8832,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE6","E",99,5,6.9,3.5,335,154,"Average","rental (private)",51.438315,-0.012809,77,23,3,"bellingham","Thames Water",54200,"Lewisham","rail",0,1,0,0.6419062,443000,554173.34857532,-111173.34857532,0
"1684",13951,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE23","D",136,7,5.1,2.9,212,118,"Average","rental (private)",51.45092,-0.039348,135,35,3,"honor oak park","Thames Water",60600,"Lewisham","light_rail",0,0,1,0.3846466,626000,737192.797586052,-111192.797586052,0
"1685",5103,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT3","D",84,5,3.6,1.2,246,76,"Average","owner-occupied",51.398197,-0.244174,137,16,4,"motspur park","Thames Water",67300,"Kingston upon Thames","rail",0,1,0,0.2964078,420000,531214.812808692,-111214.812808692,0
"1686",8624,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E3","E",97,3,6.7,5.3,411,324,"Very Poor","owner-occupied",51.522923,-0.022116,34,15,2,"devons road","Thames Water",51200,"Tower Hamlets","light_rail",0,0,1,0.2908152,570000,681914.005059872,-111914.005059872,0
"1687",2648,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG8","D",86,4,3.8,2.2,248,141,"Average","owner-occupied",51.607814,0.009589,107,38,4,"highams park","Thames Water",62400,"Redbridge","light_rail",0,0,1,0.640042,416000,528202.491181577,-112202.491181577,0
"1688",3700,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",88,4,4.1,0.7,264,42,"Very Poor","owner-occupied",51.437401,-0.031654,68,26,3,"bellingham","Thames Water",45100,"Lewisham","rail",0,1,0,0.739466,336000,448222.317717615,-112222.317717615,0
"1689",3727,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE13","D",31,1,2,0.9,371,160,"Good","owner-occupied",51.467459,-0.009528,52,23,2,"lewisham","Thames Water",59500,"Lewisham","light_rail",0,1,1,0.2821156,197000,309804.907101435,-112804.907101435,0
"1690",12471,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","D",108,5,5.5,2,288,105,"Average","owner-occupied",51.362174,0.105561,64,103,6,"chelsfield","Thames Water",55700,"Bromley","rail",0,1,0,0.4585932,397000,511062.998063434,-114062.998063434,0
"1691",15176,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE12","D",72,3,3.1,1.3,248,102,"Very Poor","owner-occupied",51.453385,0.013162,58,20,3,"lee","Thames Water",63700,"Lewisham","rail",0,1,0,0.2802514,341000,455230.231191811,-114230.231191811,0
"1692",14382,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","D",66,3,3.4,2.8,265,221,"Poor","owner-occupied",51.569186,-0.054682,94,19,2,"clapton","Thames Water",44600,"Hackney","light_rail",0,0,1,0.5729308,311000,425856.819338718,-114856.819338718,0
"1693",4808,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR7","E",144,8,8.5,3.8,333,148,"Average","owner-occupied",51.407685,0.065233,131,96,5,"chislehurst","Thames Water",72000,"Bromley","rail",0,1,0,0.5803876,596000,711435.835009016,-115435.835009016,0
"1694",14177,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","E",134,6,7.2,2.6,279,99,"Average","owner-occupied",51.434417,-0.03653,52,33,4,"lower sydenham","Thames Water",45100,"Lewisham","rail",0,1,0,0.755001,402000,517975.512438361,-115975.512438361,0
"1695",4879,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM2","E",49,2,4.9,2.5,593,299,"Very Poor","owner-occupied",51.354157,-0.185552,160,86,5,"sutton","SES Water",75400,"Sutton","rail",0,1,0,0.7755072,241000,357268.019167358,-116268.019167358,0
"1696",13992,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA3","D",119,6,5.6,2.7,266,126,"Average","owner-occupied",51.583373,-0.306039,100,45,4,"kenton","Affinity Water",60700,"Brent","tube",2,0,1,0.4554862,593000,709905.486994721,-116905.486994721,0
"1697",15834,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA0","C",99,5,3.3,1.1,187,61,"Average","owner-occupied",51.544829,-0.286799,83,42,3,"stonebridge park","Affinity Water",48900,"Brent","tube",2,0,1,0.764322,485000,602265.115734465,-117265.115734465,0
"1698",6345,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW14","D",73,4,3.6,0.7,279,56,"Poor","owner-occupied",51.469592,-0.261227,61,8,3,"mortlake","Thames Water",66100,"Richmond upon Thames","rail",0,1,0,0.3349346,678000,795363.139731141,-117363.139731141,0
"1699",3672,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"WC2B","C",93,3,2.4,2.3,158,148,"Very Poor","owner-occupied",51.515179,-0.122143,26,35,1,"covent garden","Thames Water",59000,"Camden","tube",1,0,0,0.1839344,1005000,1122571.15743397,-117571.157433967,0
"1700",13232,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT6","D",59.9,3,4.3,4.1,366,351,"Good","owner-occupied",51.377727,-0.304971,129,31,6,"chessington north","Thames Water",63300,"Kingston upon Thames","rail",0,1,0,1.1079562,290000,408213.056746148,-118213.056746148,0
"1701",10817,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","C",105,4,2.7,2.2,147,122,"Average","owner-occupied",51.422142,-0.19074,162,16,3,"haydons road","Thames Water",66200,"Merton","rail",0,1,0,0.5946798,522000,640473.18119029,-118473.18119029,0
"1702",8626,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE21","D",106,5,4.6,1.4,245,71,"Poor","owner-occupied",51.443724,-0.094856,55,34,3,"west dulwich","Thames Water",55900,"Southwark","rail",0,1,0,0.2647164,6e+05,718662.566423823,-118662.566423823,0
"1703",11360,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE21","E",185,7,11,11,310,303,"Poor","owner-occupied",51.439301,-0.097156,88,39,3,"west dulwich","Thames Water",58200,"Southwark","rail",0,1,0,0.4157166,1182000,1300663.48399952,-118663.483999519,0
"1704",11529,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE2","D",90.85,5,3.9,2.5,223,141,"Good","owner-occupied",51.494333,0.115564,52,2,4,"abbey wood","Thames Water",41900,"Greenwich","rail",0,1,0,0.7469228,204000,323646.539274674,-119646.539274674,0
"1705",1307,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",140,5,6.1,5.1,261,220,"Very Poor","owner-occupied",51.555668,-0.191115,28,81,2,"west hampstead thameslink","Thames Water",67300,"Camden","rail",0,1,0,0.5201118,1230000,1349824.02448577,-119824.024485766,0
"1706",6805,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","C",55,3,2.5,2.1,262,217,"Average","rental (private)",51.429616,-0.152251,71,37,3,"tooting bec","Thames Water",69000,"Wandsworth","tube",1,0,0,0.7543796,296000,415907.67176566,-119907.67176566,0
"1707",448,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N14","D",142,8,5.3,2.4,210,94,"Good","rental (private)",51.625025,-0.131379,62,64,4,"arnos grove","Thames Water",61300,"Enfield","tube",1,0,0,0.7947706,674000,793955.30185513,-119955.30185513,0
"1708",684,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG4","E",127,4,6.9,2.6,280,106,"Average","owner-occupied",51.582113,0.048609,32,26,4,"redbridge","Thames Water",55300,"Redbridge","tube",1,0,0,0.5238402,440000,560313.168579708,-120313.168579708,0
"1709",5648,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA8","D",93,4,3.9,1.3,218,72,"Poor","owner-occupied",51.475969,0.160954,107,50,6,"barnehurst","Thames Water",51300,"Bexley","rail",0,1,0,0.947635,285000,405691.149028587,-120691.149028587,0
"1710",6562,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM4","E",101,6,7.3,1.5,410,80,"Good","owner-occupied",51.395386,-0.215758,78,32,4,"morden south","SES Water",60600,"Merton","rail",0,1,0,0.9625486,475000,595707.698331453,-120707.698331453,0
"1711",8639,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR4","D",49.3,2,2.9,2.1,348,251,"Very Poor","rental (private)",51.397568,-0.175897,121,19,3,"mitcham","Thames Water",47500,"Merton","light_rail",0,0,1,0.3330704,157000,280003.260175093,-123003.260175093,0
"1712",11528,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW2","C",97,6,2.7,1.2,161,68,"Average","owner-occupied",51.566912,-0.242222,139,51,3,"neasden","Thames Water",43400,"Camden","tube",1,0,0,1.071915,470000,593552.915673791,-123552.915673791,0
"1713",2082,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT3","E",199,8,10,3.4,285,96,"Poor","owner-occupied",51.399405,-0.26179,42,23,4,"new malden","Thames Water",61000,"Kingston upon Thames","rail",0,1,0,0.5704452,1077000,1200993.34083645,-123993.340836453,0
"1714",1301,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW12","D",105,4,3.5,2.9,189,156,"Average","rental (private)",51.444381,-0.144201,56,27,3,"balham","Thames Water",64000,"Wandsworth","tube",1,1,0,0.4467866,553000,677171.149245508,-124171.149245508,0
"1715",14434,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"N14","D",150,6,7.3,2.4,274,89,"Average","owner-occupied",51.624538,-0.129001,87,63,4,"arnos grove","Thames Water",61300,"Enfield","tube",1,0,0,0.83889,750000,874339.990116064,-124339.990116064,0
